0,2899415 -0,2165501 0,4147543 0,32576 -0,1999152 0,4623242 0,343972 -0,1756018 0,5112946
0,290056 -0,2168998 0,4148089 0,3262296 -0,1986718 0,4622768 0,3406559 -0,1752004 0,5138314
0,2901101 -0,2170067 0,4145866 0,3255228 -0,1985052 0,4600641 0,3453703 -0,1760225 0,5103777
0,2908809 -0,2169833 0,4142269 0,3256867 -0,1983527 0,4594047 0,3397288 -0,1751915 0,5131561
0,2909672 -0,2172081 0,4136892 0,327901 -0,1988436 0,4588037 0,3382902 -0,1742736 0,5143483
0,2913436 -0,217274 0,4124871 0,3287209 -0,1993057 0,45678 0,3418241 -0,1755062 0,5094324
0,2884312 -0,2175605 0,4093941 0,328191 -0,2002231 0,4550559 0,3409245 -0,1768911 0,5082324
0,289483 -0,2169436 0,4068615 0,3286055 -0,2013125 0,4494264 0,3403554 -0,177253 0,5081117
0,2884761 -0,2171198 0,4043194 0,3279883 -0,2026214 0,4438472 0,3318982 -0,1786998 0,5050788
0,2884458 -0,2173796 0,4013991 0,3275154 -0,2036184 0,4400927 0,3348697 -0,1795349 0,5056757
0,287936 -0,2174469 0,3984831 0,3215922 -0,2064151 0,4299243 0,3302423 -0,182377 0,4862622
0,2880595 -0,2172826 0,3970733 0,3238318 -0,2071016 0,4278111 0,3281432 -0,1823524 0,4875534
0,2885966 -0,2171596 0,3926147 0,3258101 -0,2086261 0,4257287 0,3348782 -0,1865803 0,4874417
0,2830217 -0,2183342 0,3859817 0,3162318 -0,2109201 0,4140491 0,3237543 -0,184005 0,4761947
0,282023 -0,2189843 0,3825118 0,3134818 -0,2120123 0,4092019 0,326161 -0,1890653 0,48321
0,2816353 -0,2192655 0,3804426 0,2908765 -0,2155945 0,3835943 0,3313308 -0,1953296 0,439161
0,2773449 -0,2197567 0,3784263 0,2883735 -0,2166309 0,3802509 0,328151 -0,1950887 0,4426564
0,2792249 -0,2211189 0,3643718 0,2869341 -0,2186998 0,3733561 0,3311056 -0,1967483 0,4280713
0,2737896 -0,2220094 0,3607651 0,2843742 -0,2205703 0,3671092 0,3309354 -0,1991581 0,4304059
0,2697221 -0,2247578 0,3564825 0,2827276 -0,222372 0,3612485 0,3315053 -0,2010448 0,4186115
0,2665133 -0,2248814 0,3563035 0,2802821 -0,2245296 0,3555554 0,328167 -0,2025547 0,4157746
0,275413 -0,2259671 0,3476719 0,2762462 -0,2263514 0,3480674 0,331617 -0,2048398 0,4082732
0,2613857 -0,2281979 0,3454047 0,2722577 -0,2297843 0,3393873 0,33053 -0,2098716 0,3960453
0,2741107 -0,2235049 0,3481951 0,2684416 -0,2303127 0,3342859 0,3301439 -0,2070986 0,3958037
0,2793888 -0,2219973 0,3487178 0,2676079 -0,2326487 0,3291897 0,3360379 -0,2107939 0,3966492
0,2805133 -0,2218801 0,3486207 0,2655475 -0,2341 0,3242866 0,3308103 -0,2114602 0,3877951
0,2805703 -0,2216837 0,3484163 0,2608638 -0,2351784 0,3181105 0,3278093 -0,213467 0,3761823
0,2842042 -0,2257225 0,3418655 0,2616401 -0,2378214 0,3133451 0,3286991 -0,2145362 0,3718268
0,2844975 -0,2277051 0,2792091 0,260124 -0,2385407 0,3059005 0,3264905 -0,215644 0,3576452
0,3326818 -0,2447186 0,3218534 0,3430351 -0,2542095 0,3333094 0,3827055 -0,2605546 0,3337581
0,2179953 -0,2486539 0,2834704 0,2515665 -0,2409843 0,295252 0,3141294 -0,2156476 0,3386278
0,2182994 -0,2481585 0,2834207 0,2540838 -0,240974 0,2947992 0,3098308 -0,2040346 0,3588022
