0,3161836 -0,2099859 0,2578128 0,3427935 -0,2094446 0,222662 0,4242395 -0,1745344 0,278699
0,2991483 -0,2244642 0,197285 0,3347208 -0,2188539 0,2091521 0,4110409 -0,1693207 0,2532175
0,3102996 -0,2230424 0,2032851 0,3547446 -0,2154007 0,2143388 0,4185709 -0,1699381 0,2535433
0,2896775 -0,243311 0,2579608 0,47393 -0,1987251 0,2556353 0,4671229 -0,1673712 0,3020516
0,2900743 -0,2433761 0,2584336 0,4446374 -0,2012341 0,2468621 0,463917 -0,1717756 0,2895402
0,2975601 -0,2423541 0,2565641 0,4406296 -0,2027919 0,2443499 0,4782064 -0,1746813 0,2858344
0,318478 -0,2393701 0,2516187 0,4319204 -0,206273 0,2369152 0,4824262 -0,1721037 0,2887069
0,35683 -0,2207949 0,2225754 0,4234475 -0,2093709 0,2319005 0,4778875 -0,1646775 0,2808095
0,3554987 -0,2233911 0,2300021 0,5046798 -0,1961654 0,2594916 0,5047965 -0,168008 0,2996759
0,3593162 -0,2224547 0,231015 0,510571 -0,1931911 0,2612077 0,5129904 -0,1650141 0,3032067
0,3923353 -0,2152281 0,2358381 0,5251662 -0,1912562 0,2634146 0,5239087 -0,1643086 0,3030068
0,3922286 -0,2150699 0,235947 0,5284147 -0,1872841 0,2642312 0,5371821 -0,1614695 0,302109
0,406788 -0,2113814 0,2281856 0,549485 -0,1836945 0,2680378 0,5460292 -0,1554595 0,3074282
0,4192693 -0,2009876 0,2381404 0,5348947 -0,179569 0,2660524 0,5562441 -0,1514712 0,3045535
0,4179306 -0,2009194 0,241447 0,5865926 -0,1714979 0,2788171 0,5772176 -0,1388833 0,3250268
0,4307142 -0,1957784 0,2443249 0,5970815 -0,1678145 0,2794398 0,5774103 -0,1368881 0,3214109
0,4341087 -0,1925676 0,2492415 0,6059453 -0,1632989 0,2806179 0,5896118 -0,1287609 0,3257291
0,4384069 -0,189965 0,2474594 0,6139263 -0,1613001 0,2777284 0,5951036 -0,1266368 0,3200621
0,543398 -0,1818641 0,2914686 0,6285217 -0,1550396 0,2797108 0,6277957 -0,1119538 0,3339344
0,5461049 -0,1811548 0,288348 0,6373206 -0,1532044 0,2744629 0,6378849 -0,1114914 0,3271475
0,5468445 -0,1813765 0,2866855 0,6490798 -0,152245 0,2695555 0,6477211 -0,1106939 0,3212135
0,5464996 -0,1806358 0,2788823 0,6646646 -0,1513838 0,2637709 0,6606194 -0,1041651 0,319524
0,5580063 -0,1786494 0,2774169 0,6735594 -0,1494059 0,2572678 0,6593592 -0,1074119 0,30829
0,5611562 -0,1789297 0,2751157 0,6706253 -0,1462484 0,2539624 0,6662536 -0,1086776 0,3022294
0,562634 -0,1785143 0,2677083 0,6640962 -0,1479349 0,2540828 0,6713736 -0,1118484 0,2945363
0,5677115 -0,1682978 0,280466 0,6597844 -0,1509089 0,2542687 0,6799035 -0,1139547 0,2872176
0,4809763 -0,1675815 0,2506908 0,6545991 -0,150755 0,2536253 0,669422 -0,1175696 0,2908937
0,4797789 -0,1676331 0,2504865 0,6456629 -0,1498902 0,2552181 0,6754916 -0,1174363 0,2901017
0,4781504 -0,167219 0,2498018 0,6424139 -0,1516961 0,2523494 0,6698391 -0,1208552 0,2903638
