0,30272 -0,1414127 0,3577064 0,2938551 -0,1460055 0,3548466 0,3232834 -0,132681 0,3970316
0,3026406 -0,141453 0,3575704 0,2932396 -0,1478734 0,3525803 0,3235937 -0,1328788 0,3965118
0,3026608 -0,1414351 0,3577536 0,2927034 -0,1449997 0,3566417 0,3245375 -0,1296741 0,4028108
0,3027864 -0,1414146 0,3579106 0,2940807 -0,1454759 0,3557084 0,318413 -0,1328485 0,3922415
0,3027601 -0,1416505 0,3575619 0,2953192 -0,1454506 0,355743 0,3273174 -0,1319278 0,3977429
0,3023746 -0,1421612 0,3573213 0,2965871 -0,1456712 0,3549991 0,3245504 -0,1337702 0,3873633
0,30248 -0,1424194 0,3571145 0,2962826 -0,1451002 0,3581947 0,3239807 -0,133765 0,3981399
0,3121508 -0,1375464 0,3632047 0,2994782 -0,1448455 0,3602099 0,3190211 -0,1327476 0,3941865
0,3049138 -0,1417128 0,3577095 0,2980057 -0,1450624 0,3572832 0,3297125 -0,1281081 0,4061184
0,3049939 -0,1417942 0,3577732 0,300723 -0,1456565 0,356643 0,3278692 -0,1315813 0,3966368
0,3051053 -0,1419385 0,3575491 0,2997892 -0,1446649 0,3572913 0,3285929 -0,132674 0,4016309
0,3048323 -0,14239 0,3571447 0,2990023 -0,1446563 0,3568446 0,3276736 -0,1310659 0,3990576
0,3050096 -0,1428045 0,3567548 0,3003809 -0,1443612 0,3573374 0,3257644 -0,1313988 0,3982548
0,3049095 -0,1428515 0,3566334 0,2992771 -0,1453004 0,3535036 0,3243897 -0,1296128 0,3939563
0,3049433 -0,1428061 0,3562272 0,3007926 -0,1442878 0,3533924 0,3299935 -0,1299136 0,3961253
0,3059882 -0,1447395 0,3544342 0,3011035 -0,1441591 0,3500301 0,3318774 -0,1273284 0,3886445
0,3059933 -0,1445501 0,353775 0,2969553 -0,1496872 0,3377809 0,3283163 -0,1262321 0,381689
0,303848 -0,145928 0,3515251 0,2939667 -0,15157 0,3305402 0,3274354 -0,12738 0,3816301
0,3012818 -0,1463524 0,350301 0,2947861 -0,1500695 0,3284484 0,3295804 -0,1253028 0,3881617
0,3004366 -0,1459233 0,3488953 0,2963649 -0,1489232 0,3240668 0,3313603 -0,1243116 0,379099
0,2970424 -0,1524006 0,2990343 0,2915587 -0,1564251 0,307658 0,3164967 -0,1358621 0,3442819
0,2935849 -0,1525076 0,2983192 0,2893757 -0,1576549 0,3029663 0,3182745 -0,1337702 0,3428622
0,2922273 -0,1533783 0,2983238 0,2897813 -0,1582881 0,3002838 0,3193569 -0,1336231 0,3425381
0,2867845 -0,156966 0,278103 0,2750388 -0,1662418 0,2860684 0,3170505 -0,145223 0,3099691
0,2822901 -0,1592588 0,2775815 0,2755356 -0,1670841 0,2848728 0,3047159 -0,1415337 0,3284759
0,279314 -0,1608404 0,2765976 0,2756096 -0,1659355 0,2862077 0,30996 -0,1378722 0,3252275
0,277246 -0,1617087 0,2761686 0,2734754 -0,1672238 0,2851475 0,3029989 -0,1357525 0,3260125
0,275146 -0,1630847 0,2754056 0,274963 -0,1670594 0,2865229 0,305403 -0,1389393 0,3247837
0,2760624 -0,1619058 0,2819118 0,2726897 -0,1685454 0,2859373 0,3044103 -0,1413631 0,3209001
0,2751659 -0,1627994 0,2800349 0,2733891 -0,1691446 0,285437 0,3085639 -0,1422634 0,3234853
0,2745882 -0,1639663 0,2779652 0,2736281 -0,1698313 0,2847023 0,3114451 -0,1442589 0,3258731
0,2742034 -0,1648564 0,2762927 0,2730697 -0,1701532 0,2848228 0,3155023 -0,153917 0,3120816
