0,1064687 -0,2990688 0,07924476 0,1140585 -0,3070609 0,03382251 0,2102283 -0,3008608 0,04789846
0,07776999 -0,2962463 0,07693069 0,08295798 -0,3113194 0,0317834 0,179523 -0,3050903 0,04778386
0,06658542 -0,2951366 0,07438133 0,07587564 -0,31169 0,0211663 0,17496 -0,3064334 0,03715387
0,06434453 -0,2949185 0,07348227 0,07390094 -0,3115119 0,02573577 0,1507714 -0,3130667 0,03661169
0,06257677 -0,2962819 0,07259981 0,07318294 -0,3147517 0,02351229 0,1491607 -0,3169918 0,03409801
0,05254471 -0,3146247 0,06727784 0,0681442 -0,3269587 0,001681806 0,1488613 -0,3298028 0,01497397
0,05133617 -0,311202 0,06628568 0,06753659 -0,3220198 0,00218335 0,1482633 -0,325039 0,01605513
0,05111885 -0,308239 0,06588216 0,06823647 -0,3176915 0,004127602 0,1409392 -0,3194501 0,02002116
0,05057573 -0,305805 0,06540408 0,06792927 -0,3146451 0,005072989 0,1434969 -0,3150532 0,02000829
0,0506202 -0,3033588 0,06548061 0,06792331 -0,3126543 0,004578913 0,1525545 -0,3145913 0,01903708
0,05063093 -0,3019367 0,06517861 0,06914246 -0,3099138 0,007144964 0,1483096 -0,3143448 0,01758958
0,05063379 -0,3009992 0,06508589 0,06907463 -0,3100027 0,006412422 0,1450528 -0,3149392 0,01773106
0,05033386 -0,3007539 0,06499698 0,06972158 -0,3089173 0,007398002 0,1521149 -0,3126756 0,01897067
0,05004144 -0,3006146 0,06524207 0,06902289 -0,3090732 0,007847839 0,1465771 -0,3177347 0,01885463
0,04964268 -0,3002171 0,06512445 0,06810164 -0,3099034 0,00834384 0,1474022 -0,318027 0,01931663
0,04937673 -0,3001764 0,06520879 0,0690918 -0,3102343 0,008129178 0,1490234 -0,316358 0,02261014
0,04920304 -0,300247 0,06525219 0,0692476 -0,3108205 0,008059287 0,150735 -0,3162576 0,0235078
0,04917216 -0,3002524 0,06544036 0,0683645 -0,3115395 0,00826203 0,1501881 -0,3169079 0,02282932
0,04906857 -0,3000931 0,06574925 0,06944001 -0,3113348 0,008572656 0,1517266 -0,3157056 0,02293255
0,04918349 -0,2999577 0,06579997 0,0693171 -0,311704 0,008979818 0,150319 -0,3168154 0,02378795
0,04905319 -0,2999353 0,06579752 0,06932616 -0,3119859 0,00804528 0,1508552 -0,3168777 0,02390994
0,0490011 -0,2997769 0,06585582 0,0688746 -0,3120514 0,00814713 0,1493785 -0,317501 0,02324412
0,04899788 -0,2995023 0,0657712 0,06942737 -0,3117779 0,008462275 0,1495364 -0,3182181 0,02350951
0,04907918 -0,2993975 0,06594133 0,06938195 -0,3116667 0,007701663 0,1486169 -0,3172377 0,02342423
0,04927659 -0,298962 0,0660614 0,06913626 -0,3103266 0,008997361 0,1493813 -0,3147379 0,02393079
0,04925668 -0,2985433 0,06610551 0,06843901 -0,3097135 0,01015661 0,1498774 -0,3147919 0,02394824
0,04939449 -0,2981051 0,06613208 0,06943405 -0,3091048 0,01035236 0,1531018 -0,3133715 0,02373337
0,0495671 -0,2978035 0,06626566 0,06960273 -0,3087429 0,008883543 0,1509591 -0,3140047 0,02413963
0,04954493 -0,2975095 0,0665766 0,07016981 -0,3079654 0,008890324 0,1485075 -0,3138692 0,0240109
0,04966748 -0,2970986 0,0668176 0,06912923 -0,3066285 0,00913533 0,1494701 -0,3105439 0,02356076
0,05038035 -0,2963374 0,0668659 0,07269418 -0,3049048 0,008589678 0,1550788 -0,3088338 0,0229415
0,05077338 -0,2958397 0,06684406 0,0728879 -0,3026282 0,01209634 0,1483641 -0,3081307 0,02454729
0,05123854 -0,2942563 0,06882595 0,07493424 -0,3006992 0,0107987 0,1550443 -0,3057079 0,02380626
0,05207229 -0,2927621 0,0697071 0,07553768 -0,2980369 0,01109144 0,1559857 -0,3007978 0,02361251
0,05276155 -0,2916827 0,06955314 0,07628286 -0,2950511 0,01173883 0,1559048 -0,2981843 0,02419826
0,05362368 -0,29029 0,06964874 0,07613862 -0,2929512 0,01150245 0,1575434 -0,2978445 0,0231489
0,05304599 -0,2820723 0,0699084 0,07294738 -0,2872484 0,009083491 0,1533319 -0,2945831 0,0220279
0,05267918 -0,2818173 0,06999519 0,07329416 -0,2876376 0,009131378 0,1534507 -0,2945496 0,02224939
0,05248189 -0,2816771 0,0700001 0,07231236 -0,2883151 0,008298394 0,1552491 -0,2945077 0,02135127
0,05250394 -0,2818098 0,07031205 0,07248032 -0,2884727 0,009068113 0,1564441 -0,2911695 0,02066664
0,05221558 -0,2817886 0,07067145 0,07282615 -0,2891771 0,01005974 0,1576818 -0,2930349 0,02142815
0,05197549 -0,2818929 0,07082269 0,07243824 -0,2895555 0,009396375 0,1538019 -0,293297 0,01937371
0,05190146 -0,2818726 0,07104842 0,07252264 -0,2897652 0,008985247 0,1533656 -0,2943409 0,02103757
0,05193794 -0,2819541 0,07127083 0,07314229 -0,290007 0,009835571 0,158126 -0,2931149 0,02092681
0,05232489 -0,2820837 0,07138415 0,07395756 -0,2900216 0,009416272 0,1532093 -0,2956848 0,02211643
0,05294645 -0,2820751 0,07153945 0,07742453 -0,2895355 0,009228373 0,1548617 -0,2942186 0,02356746
0,05380583 -0,281948 0,07150345 0,08011901 -0,2894615 0,009425469 0,1537874 -0,294022 0,02476779
0,05542135 -0,2814135 0,07156654 0,08419418 -0,2881547 0,009903548 0,1499071 -0,2889287 0,03462815
0,05773973 -0,2811377 0,07212636 0,08752 -0,2871767 0,01009014 0,1523339 -0,2891452 0,0365447
0,06273115 -0,2802548 0,07338375 0,09426212 -0,2859284 0,01521468 0,1633432 -0,2898133 0,03918823
0,06800032 -0,2792308 0,07477447 0,1005809 -0,2841157 0,01778277 0,1678368 -0,2917051 0,03202847
0,07320619 -0,2786267 0,07643955 0,107448 -0,2824846 0,02224304 0,1747762 -0,2869575 0,04008634
