3.0158587 0.1671587 -0.298118 0.5443364 0.1820886 -0.2817057 0.6002263 0.1937025 -0.22256 0.5494673
3.0448409 0.165588 -0.2986621 0.5447885 0.1814083 -0.2827312 0.6000286 0.1873384 -0.225391 0.5535265
3.076822 0.164364 -0.2991514 0.545231 0.1809306 -0.2846783 0.6002906 0.2103072 -0.2257637 0.5414183
3.1088013 0.163167 -0.2995901 0.5456202 0.1803495 -0.2858697 0.6005358 0.2154269 -0.2239061 0.5431772
3.1437808 0.1623236 -0.2999376 0.5459959 0.1788219 -0.2866047 0.6005397 0.2075775 -0.2239397 0.5453679
3.1757612 0.1613483 -0.3001729 0.5463613 0.1795726 -0.2869094 0.600326 0.2127022 -0.2251219 0.5431495
3.2097385 0.1605651 -0.3003566 0.5467416 0.179036 -0.2875206 0.6039488 0.2065531 -0.2256972 0.5448739
3.2437189 0.159848 -0.3004621 0.5471436 0.1778952 -0.2886176 0.6046487 0.184338 -0.2357191 0.5639545
3.2766985 0.1590869 -0.3005636 0.5477797 0.1774019 -0.2887843 0.6050358 0.1862527 -0.2285796 0.5549078
3.3096849 0.1582543 -0.3005186 0.5487183 0.1763037 -0.2885876 0.6054432 0.212148 -0.2304192 0.5458834
3.3446631 0.1573118 -0.3006021 0.5496016 0.1766199 -0.2887418 0.6052849 0.1860921 -0.2248426 0.5518665
3.3766431 0.1564432 -0.300899 0.5491713 0.1754138 -0.2888955 0.6055073 0.2077254 -0.2287825 0.5497023
3.4096221 0.1554973 -0.3011096 0.5503556 0.1745011 -0.2893049 0.6062444 0.2126584 -0.2273071 0.5521027
3.4436029 0.1546154 -0.3013072 0.5503887 0.1745138 -0.2890042 0.6062717 0.1978756 -0.2266115 0.5533473
3.4775799 0.1539514 -0.3014953 0.5504734 0.1751254 -0.2882018 0.6057855 0.1992804 -0.2271692 0.5534016
3.5095602 0.153406 -0.3013857 0.550625 0.1749302 -0.2877104 0.6062817 0.1985947 -0.2268159 0.5537523
3.5445385 0.1529788 -0.3014195 0.5506602 0.1753711 -0.2871614 0.6059037 0.1983924 -0.226669 0.5538406
3.5765184 0.1527085 -0.3013712 0.5507805 0.1748677 -0.2874608 0.6067502 0.185263 -0.22786 0.5542336
3.6104975 0.1532457 -0.3010483 0.5525764 0.1752945 -0.2868676 0.6067338 0.1939981 -0.2265095 0.554266
3.6444878 0.1532954 -0.3004611 0.5542068 0.17563 -0.2851209 0.6063916 0.2083346 -0.2252156 0.5545537
3.6776114 0.153242 -0.3000746 0.5551875 0.1737236 -0.2849278 0.6112379 0.2105347 -0.2262413 0.5551162
3.7105827 0.1533493 -0.2998991 0.5558419 0.1739637 -0.2844768 0.6108546 0.2029519 -0.2242297 0.5564058
3.7448966 0.1532636 -0.2996523 0.5563527 0.1739966 -0.284321 0.6109849 0.1978714 -0.2242082 0.5577316
3.7770653 0.1531159 -0.2995829 0.5562656 0.174509 -0.2842062 0.6109884 0.207792 -0.2246183 0.5570759
3.8111106 0.1530614 -0.2994199 0.5565882 0.1743926 -0.2839216 0.6107352 0.1859282 -0.2218472 0.5586733
3.8441309 0.1531037 -0.2992055 0.5571883 0.1748248 -0.2836235 0.6109642 0.2072414 -0.2232658 0.5578074
3.8778752 0.1533654 -0.2990428 0.5577446 0.1755563 -0.283345 0.6102167 0.1981355 -0.2229896 0.5577487
3.909954 0.1535026 -0.2989982 0.5581195 0.1743977 -0.2836621 0.6108651 0.1937971 -0.2212828 0.55975
3.9457023 0.1539562 -0.2989758 0.5585222 0.1762516 -0.2838429 0.6138752 0.2096651 -0.222923 0.5574319
3.9771792 0.1542002 -0.2990377 0.5588562 0.1764904 -0.2842594 0.6139566 0.1996622 -0.2219843 0.5577275
4.0109078 0.1544513 -0.2990836 0.5590714 0.1774814 -0.2848768 0.6139072 0.2115351 -0.2272072 0.5553421
4.0458857 0.154497 -0.2991788 0.5593039 0.1750698 -0.2852501 0.6141592 0.1974593 -0.2226932 0.5586576
4.0778894 0.1546332 -0.2992719 0.5594266 0.1756945 -0.2851386 0.614319 0.2097471 -0.2252827 0.5575053
4.1108688 0.1545557 -0.2993174 0.5597137 0.1750472 -0.2850968 0.6142174 0.2013787 -0.22371 0.5580095
4.1468459 0.1544176 -0.2992711 0.559791 0.1742705 -0.2849025 0.6147897 0.2049646 -0.2242747 0.5582691
4.1778271 0.1541706 -0.2992696 0.560174 0.1748973 -0.2853236 0.6140233 0.2071848 -0.2265337 0.5580935
4.2143143 0.1540905 -0.2995396 0.5598294 0.1736653 -0.2859334 0.6147513 0.2142743 -0.2279098 0.5573609
4.2452947 0.1537735 -0.2994668 0.5601247 0.1741835 -0.2854384 0.615061 0.2050353 -0.2247425 0.5584628
4.2782748 0.1536388 -0.2995866 0.5603818 0.1731788 -0.2858002 0.6152308 0.2065914 -0.2252311 0.5587964
4.3112558 0.1535512 -0.2999723 0.55999 0.1733158 -0.2861961 0.6154014 0.2085584 -0.226298 0.5584015
4.3512297 0.1535708 -0.3000828 0.560107 0.1723377 -0.2863189 0.6156175 0.205689 -0.2249742 0.5588324
4.3762146 0.1534386 -0.3002678 0.5604414 0.1726173 -0.2863394 0.6153515 0.207672 -0.2251608 0.5592252
4.4101953 0.1533318 -0.3003455 0.5606644 0.1714015 -0.2868192 0.6160496 0.2049495 -0.2247827 0.5589055
4.4431906 0.1532249 -0.300521 0.5609522 0.1721282 -0.2870215 0.6159497 0.2069331 -0.2245993 0.5594533
4.4763884 0.1531073 -0.3009634 0.5602975 0.1728686 -0.2879985 0.6157833 0.2073989 -0.2278148 0.5578227
4.5094085 0.1530827 -0.3011093 0.5607061 0.1719877 -0.2881932 0.6158012 0.1692126 -0.2335135 0.5756224
4.5443977 0.1530298 -0.3012112 0.5608152 0.1718335 -0.2883405 0.6162214 0.205377 -0.2289069 0.5586665
4.5771432 0.1530325 -0.301236 0.5610245 0.1725454 -0.287637 0.6156939 0.2064183 -0.2277688 0.5585112
4.6096635 0.1530404 -0.3012852 0.5611074 0.1718861 -0.2883414 0.6165375 0.2061236 -0.226967 0.5598277
4.6424878 0.1531261 -0.3013759 0.5612466 0.1729268 -0.2880684 0.6160254 0.1769086 -0.2314676 0.5690254
4.6764649 0.1531829 -0.3014552 0.5614195 0.172663 -0.2878879 0.6161908 0.2065994 -0.2276172 0.5585524
4.7091292 0.1531633 -0.3014873 0.5615305 0.171823 -0.2881008 0.6167017 0.2012511 -0.2280929 0.5598286
4.7431111 0.1531525 -0.3015367 0.5616026 0.1729935 -0.2879787 0.6164294 0.2084414 -0.2279944 0.5577841
4.7770886 0.1531395 -0.3015553 0.5617172 0.1724728 -0.2880987 0.616424 0.2034148 -0.2297057 0.558354
4.8086282 0.1531947 -0.3015982 0.5618323 0.1734468 -0.287713 0.6164379 0.2098918 -0.2274293 0.5577637
4.8436081 0.1532887 -0.3016088 0.5619661 0.1729279 -0.2877305 0.6164578 0.2043113 -0.2280296 0.5593491
4.8765863 0.1533531 -0.3016664 0.5621018 0.1730697 -0.2879574 0.6163462 0.2029985 -0.2280667 0.5601229
4.9085743 0.1534652 -0.3016955 0.5623765 0.1737108 -0.2878943 0.6164848 0.1992722 -0.2271195 0.5617276
4.9445523 0.1534914 -0.3017296 0.5625283 0.1728071 -0.2877001 0.6164157 0.2063335 -0.2282238 0.5593849
4.9765959 0.1534433 -0.3017527 0.5626872 0.1736518 -0.2875684 0.6162398 0.1756363 -0.2293733 0.56798
5.0095746 0.1534828 -0.3017991 0.5627947 0.1726058 -0.2878382 0.6165688 0.2063466 -0.2275689 0.559459
5.0435539 0.1535121 -0.3017743 0.5628684 0.1732543 -0.2879717 0.6167105 0.1817253 -0.2244698 0.5601045
5.0765335 0.1534933 -0.3018491 0.5629781 0.172735 -0.2883697 0.6171529 0.2092415 -0.2287464 0.5581331
5.1095254 0.1535268 -0.3019356 0.5631205 0.1724659 -0.2888299 0.6173475 0.2061576 -0.2284228 0.5595848
5.1445038 0.1535625 -0.3019721 0.5631802 0.1725112 -0.2888802 0.6169199 0.2102379 -0.2253326 0.5620511
5.1764836 0.1535611 -0.3019754 0.5632552 0.1737334 -0.2887936 0.6164716 0.2033805 -0.2279978 0.5595055
5.2094639 0.15359 -0.301998 0.5632521 0.1733633 -0.2889712 0.6167066 0.2117219 -0.2294991 0.5581334
5.2444414 0.1535624 -0.3020333 0.5632933 0.1736172 -0.2893556 0.6167823 0.211925 -0.2318641 0.5555328
5.2764232 0.153443 -0.3024738 0.5624903 0.172057 -0.2896097 0.6172636 0.2056198 -0.2283302 0.5595254
5.3094013 0.1534909 -0.3028024 0.5620193 0.1721961 -0.2899794 0.6170422 0.2054172 -0.2285417 0.5594731
5.3453795 0.15352 -0.3028572 0.5620192 0.1727782 -0.290062 0.6161375 0.2053363 -0.2284332 0.5594912
5.3759618 0.1535716 -0.3029733 0.5621232 0.1712987 -0.2912456 0.6175628 0.2061353 -0.2295279 0.5588944
5.416936 0.1535916 -0.3030275 0.5622 0.1719668 -0.2913642 0.6174066 0.2052424 -0.2297049 0.5591
5.4429203 0.1535958 -0.3031056 0.5622838 0.1707453 -0.2914184 0.617948 0.2043717 -0.2291209 0.5604467
5.4749 0.1536078 -0.3032065 0.5623803 0.1710988 -0.2915457 0.6173211 0.2058814 -0.2297929 0.5591802
5.5078794 0.1536522 -0.303243 0.5624231 0.171864 -0.2914495 0.6170143 0.1893489 -0.2274664 0.5620311
5.5428593 0.153657 -0.3032752 0.5624158 0.1719294 -0.2915677 0.6169204 0.2023313 -0.2296662 0.5594031
5.574838 0.1536551 -0.3033043 0.5624368 0.1718251 -0.2916447 0.6170183 0.2005337 -0.2307003 0.5599399
5.6078182 0.1536552 -0.3033458 0.5624279 0.1706957 -0.2919029 0.6175352 0.1831244 -0.2301925 0.5651278
5.642796 0.1536552 -0.3033669 0.562454 0.1711322 -0.2916218 0.6173821 0.1836731 -0.2317625 0.5681961
5.6757793 0.1536099 -0.3034496 0.56256 0.1701603 -0.2919421 0.6178573 0.2047898 -0.2294208 0.5620627
5.7087549 0.1536217 -0.303511 0.5625818 0.1698844 -0.2918485 0.6180429 0.2028615 -0.2310939 0.5599524
5.7447354 0.1536176 -0.3036123 0.562693 0.1699646 -0.2919827 0.6181228 0.2003472 -0.2307588 0.5604332
5.7757138 0.1535817 -0.3036687 0.5626863 0.1696116 -0.2922195 0.6181132 0.1804713 -0.2314913 0.5675049
5.8087052 0.1535736 -0.3036797 0.5627031 0.1698951 -0.2920883 0.6183161 0.2025417 -0.2278847 0.5630874
5.8423711 0.1535808 -0.3036869 0.5627474 0.1701773 -0.292303 0.6183872 0.2042637 -0.229551 0.560368
5.8761383 0.1533041 -0.3042913 0.5611023 0.1702615 -0.292934 0.6182987 0.2066672 -0.2298043 0.5607283
5.9081169 0.1533233 -0.3043236 0.5611793 0.1692206 -0.2927411 0.6180895 0.2031542 -0.2316476 0.5589468
5.9430969 0.1533334 -0.3044163 0.5612934 0.1696839 -0.2929124 0.6180554 0.2045033 -0.2729561 0.6519024
5.9760754 0.1533824 -0.3044669 0.5614008 0.1692542 -0.2932096 0.6184926 0.2085257 -0.2295483 0.5598937
6.0100539 0.1534234 -0.3044994 0.5614257 0.1700884 -0.2929476 0.6184039 0.2085866 -0.2295037 0.5599262
6.043037 0.1534745 -0.3045088 0.5614312 0.1709906 -0.2937083 0.6179103 0.2063825 -0.229108 0.5601259
6.0770123 0.1535254 -0.3048215 0.5601383 0.1722875 -0.29385 0.6136345 0.2066547 -0.2299356 0.5579744
6.1099921 0.1538619 -0.3049038 0.5599402 0.1758875 -0.2948138 0.6124194 0.1866959 -0.2336422 0.5640374
6.1439872 0.1544662 -0.3055826 0.5570803 0.1788189 -0.2963464 0.6116595 0.2011752 -0.2646654 0.5817961
6.1759663 0.1552659 -0.3057691 0.5564531 0.1815618 -0.2971496 0.6108283 0.2144032 -0.2328286 0.5458056
6.2095016 0.1564831 -0.3060368 0.5553332 0.183627 -0.2978365 0.6097209 0.204388 -0.2658144 0.5825985
6.2434799 0.1589053 -0.3056425 0.5465119 0.1867054 -0.2961894 0.6003842 0.2246794 -0.2715287 0.6047939
6.2774589 0.1603117 -0.3053384 0.5423092 0.1887023 -0.2952515 0.5958691 0.2203428 -0.2325857 0.5306355
6.3094393 0.1620325 -0.3045662 0.5375291 0.1905853 -0.2943523 0.5907534 0.1945534 -0.2607323 0.5950397
6.3432552 0.1624149 -0.3043071 0.5347872 0.1889094 -0.2945451 0.5874743 0.207321 -0.238383 0.5390559
6.3764339 0.1625916 -0.3041855 0.5336449 0.1886553 -0.2949032 0.5872758 0.220042 -0.2360017 0.5236713
6.4124119 0.1627731 -0.3041247 0.532552 0.1900017 -0.2948098 0.5868483 0.2192712 -0.2336859 0.5250019
6.4631623 0.1631073 -0.3040441 0.5316685 0.1896538 -0.2942357 0.5866726 0.2182475 -0.2344557 0.5265765
6.4781531 0.1631901 -0.3040751 0.5315232 0.1883296 -0.2942186 0.5870892 0.2187502 -0.2354221 0.5295058
6.5101324 0.1633595 -0.3040893 0.5313839 0.1890084 -0.2934996 0.5864355 0.2192858 -0.2348345 0.5300158
6.5431119 0.1633798 -0.304105 0.5313592 0.18769 -0.2934055 0.5868666 0.2155206 -0.2353565 0.5306165
6.5750921 0.1634099 -0.3041314 0.5314089 0.1867545 -0.2934072 0.5872041 0.2149023 -0.2349041 0.5318463
6.6086883 0.163972 -0.3045946 0.5363084 0.1869926 -0.294968 0.5919018 0.2154533 -0.2364602 0.5318438
6.6436664 0.1645632 -0.3048807 0.53912 0.1873811 -0.2958147 0.5954601 0.2216409 -0.2723824 0.6039222
6.677646 0.1647877 -0.304951 0.540468 0.1855235 -0.2974814 0.5967238 0.2123688 -0.2642491 0.5599661
6.709626 0.1649972 -0.3052475 0.5419934 0.1859708 -0.2987385 0.6004809 0.2137077 -0.239036 0.5393232
6.744604 0.1648657 -0.3054245 0.5420625 0.1853789 -0.2994342 0.600538 0.2219445 -0.2818264 0.639552
6.7785832 0.1646531 -0.3055834 0.5420339 0.1850687 -0.300311 0.6010092 0.1796643 -0.3400502 0.6193122
6.8085638 0.1643709 -0.305814 0.5421637 0.1846902 -0.3010355 0.6006424 0.1859546 -0.3397814 0.6026675
6.8435424 0.1640676 -0.3060207 0.5421246 0.1832377 -0.3013318 0.5977053 0.1807302 -0.3424517 0.6142622
6.875177 0.1636571 -0.3064493 0.5420592 0.1840146 -0.3026417 0.5978799 0.2014298 -0.3428445 0.588677
6.9085375 0.1630738 -0.3069377 0.5418308 0.1832901 -0.3036641 0.5979638 0.2065359 -0.3416225 0.5812464
6.9447047 0.162859 -0.3072019 0.5417324 0.1837784 -0.3041473 0.5980864 0.2042655 -0.3437554 0.5819022
6.9761645 0.1626446 -0.3074616 0.541576 0.1840786 -0.3041904 0.598071 0.2007971 -0.3428117 0.589036
7.0091431 0.1622927 -0.3078845 0.5418077 0.1817943 -0.3043784 0.5989143 0.1992273 -0.3432765 0.5873373
7.0430675 0.1618757 -0.3081739 0.5417652 0.181838 -0.3036004 0.5990916 0.2106701 -0.3391451 0.5827991
7.0761785 0.1613516 -0.3085051 0.5419939 0.1802075 -0.3035499 0.5995116 0.2022123 -0.3417279 0.5868096
7.1091715 0.1611147 -0.3086615 0.5421243 0.1806033 -0.3030857 0.5995913 0.1736573 -0.3443165 0.6132503
7.1445254 0.1610206 -0.3087451 0.5423709 0.1804304 -0.3026183 0.5995109 0.1886494 -0.3420866 0.5948126
7.1765255 0.1608548 -0.3088848 0.5426722 0.1798892 -0.302496 0.5997105 0.1815995 -0.342704 0.6055403
7.2092385 0.1606628 -0.3090011 0.5430797 0.1794875 -0.3023506 0.6003598 0.1842606 -0.3436561 0.600569
7.2441685 0.1606004 -0.3090246 0.5431779 0.1810017 -0.3023925 0.5997236 0.1927468 -0.3437587 0.5924491
7.2769612 0.1605526 -0.309036 0.5431736 0.1806538 -0.3027337 0.5995612 0.1927276 -0.3430763 0.5921728
7.3100058 0.1603372 -0.3091267 0.543277 0.1801841 -0.303869 0.600433 0.1767982 -0.3447162 0.6141269
7.3449855 0.160219 -0.3092049 0.5433207 0.1810682 -0.3039884 0.5997006 0.188154 -0.3424793 0.5926242
7.375978 0.1600704 -0.3092813 0.543227 0.1807498 -0.3038667 0.5999541 0.1878122 -0.3422462 0.5935858
7.4103471 0.1598378 -0.3093413 0.5431 0.1801219 -0.3040372 0.5999554 0.1736292 -0.3437343 0.6097336
7.4441161 0.1597366 -0.3093748 0.5431398 0.1792563 -0.302228 0.5998657 0.1689008 -0.3406668 0.6112779
7.4771765 0.1595856 -0.3093583 0.5433145 0.1789395 -0.3006392 0.5998495 0.1804079 -0.3446871 0.5995355
7.5102275 0.1594231 -0.3092621 0.5436804 0.178972 -0.2996378 0.5994007 0.1872312 -0.3409077 0.5954411
7.5462153 0.1591824 -0.3090366 0.5454164 0.1789296 -0.3000786 0.6038599 0.1586214 -0.3403599 0.6278007
7.5751686 0.1590343 -0.3088892 0.5465713 0.1800406 -0.2993009 0.6033381 0.1845359 -0.3414575 0.6013917
7.6089978 0.1586224 -0.3088274 0.5477371 0.1784472 -0.29929 0.6043486 0.1765789 -0.3418044 0.6079822
7.6425804 0.158466 -0.308767 0.5482704 0.1785636 -0.2986104 0.6040339 0.1758757 -0.3413002 0.609898
7.6761771 0.1583773 -0.3087422 0.5489056 0.178521 -0.2987157 0.6040435 0.1786091 -0.3412229 0.6097264
7.70862 0.1584368 -0.3087097 0.5492328 0.1792109 -0.2993246 0.6036212 0.179247 -0.3426759 0.6078842
7.7436418 0.1583965 -0.3087232 0.5492153 0.1797006 -0.2993227 0.6030725 0.1776986 -0.3413684 0.6076718
7.7756815 0.1584057 -0.3087579 0.5491749 0.1791639 -0.2999002 0.6033918 0.1745206 -0.3397279 0.614592
7.809115 0.1583985 -0.3087583 0.5491452 0.1796117 -0.2999928 0.6033586 0.1681702 -0.3431385 0.6271859
7.8426977 0.1583922 -0.3087797 0.5494146 0.1788356 -0.300088 0.6036837 0.1484506 -0.3328412 0.6266054
7.8757 0.1584275 -0.3088092 0.5493206 0.1791805 -0.300164 0.6034901 0.1460037 -0.3332498 0.6276069
7.9090359 0.1584308 -0.3088334 0.5492661 0.1789254 -0.3002651 0.6033847 0.183782 -0.3422544 0.6078802
7.9425856 0.1584293 -0.3088693 0.5492135 0.179355 -0.3002708 0.6032455 0.1792248 -0.3456565 0.6243091
7.9803545 0.158376 -0.3089427 0.549086 0.1785412 -0.3006883 0.603825 0.1759934 -0.3423221 0.6163937
8.0163357 0.1583116 -0.3090612 0.5495132 0.1785802 -0.3005047 0.6034763 0.1819942 -0.3483586 0.6212265
8.0433341 0.1582851 -0.3091009 0.5495185 0.1788461 -0.3004 0.6034695 0.1773766 -0.3442178 0.6157042
8.0761814 0.1583297 -0.3092309 0.550081 0.1797565 -0.3012772 0.6071988 0.1807986 -0.3448071 0.6114683
8.109304 0.1583005 -0.3092836 0.5500305 0.179484 -0.3014327 0.6071683 0.1820382 -0.3455967 0.6143854
8.1445591 0.1582149 -0.3093967 0.549723 0.1805198 -0.3013183 0.6066777 0.1809434 -0.3532881 0.6304368
8.1763086 0.1580585 -0.3094456 0.5492386 0.1799921 -0.3004233 0.6031604 0.1792809 -0.3466835 0.6205627
8.210427 0.1581858 -0.3094607 0.5493641 0.1805141 -0.3001739 0.6032926 0.1786164 -0.3460953 0.6207748
8.2475964 0.1582803 -0.30945 0.5497029 0.1795428 -0.299691 0.6030214 0.1432185 -0.3336514 0.628904
8.2835769 0.1583054 -0.3094973 0.5496261 0.1809971 -0.3003854 0.6028722 0.1868668 -0.347008 0.6144745
8.3185529 0.1582105 -0.3098545 0.5483274 0.1806605 -0.3026474 0.6029764 0.1801504 -0.3467079 0.6129088
8.3483984 0.1582106 -0.3102976 0.5472826 0.180813 -0.3045186 0.602257 0.1861528 -0.35295 0.6045272
8.3795344 0.1584129 -0.3104311 0.5473394 0.181969 -0.3052232 0.6020705 0.1906064 -0.3522616 0.6075335
8.4120897 0.1585915 -0.3105276 0.5473383 0.1829106 -0.3056576 0.6016866 0.1829275 -0.3483708 0.6109803
8.4470679 0.1586398 -0.3109719 0.5455408 0.1828679 -0.3059109 0.5981545 0.1679605 -0.3463131 0.6098136
8.4770476 0.1589959 -0.3110496 0.5458764 0.1843081 -0.3078575 0.6016843 0.1904228 -0.3551932 0.6051813
8.5178134 0.1588382 -0.3111993 0.5450215 0.1823894 -0.30671 0.5989868 0.1911606 -0.351454 0.597621
8.5485686 0.1589559 -0.3111572 0.5451167 0.1837976 -0.3063976 0.6018021 0.1885971 -0.3547715 0.6052819
8.5758681 0.1587254 -0.3111098 0.5443746 0.1823388 -0.3056893 0.5988475 0.1885973 -0.351431 0.6054717
8.6091824 0.1586133 -0.311136 0.5436662 0.1822056 -0.3057803 0.5985576 0.1923273 -0.3484317 0.5960303
8.6425643 0.158695 -0.3111869 0.5435441 0.1826509 -0.305494 0.598595 0.1907322 -0.348343 0.5976465
8.6761775 0.1586938 -0.311177 0.5433975 0.1827153 -0.3054312 0.598647 0.1903664 -0.3539882 0.6048041
8.7086019 0.1584338 -0.3111885 0.5429253 0.1814002 -0.3051423 0.5987863 0.1889818 -0.3505668 0.6019202
8.7436886 0.1583918 -0.3112136 0.5426328 0.1815897 -0.3052179 0.5988104 0.1515613 -0.3410153 0.6210689
8.7756695 0.1583649 -0.3112329 0.542434 0.1815279 -0.3053979 0.598833 0.1522043 -0.3415184 0.6206854
8.8086665 0.1583197 -0.3113145 0.5421398 0.18053 -0.3053449 0.5990964 0.1860851 -0.3515897 0.6000937
8.8436544 0.1582545 -0.3113739 0.5418631 0.1818975 -0.3047794 0.5983275 0.1922884 -0.3500529 0.5990154
8.8764474 0.1582267 -0.3113558 0.5416983 0.1823997 -0.3053284 0.5979447 0.1827102 -0.3497576 0.6012235
8.9085542 0.1581721 -0.3113467 0.5415502 0.183197 -0.3052758 0.598124 0.1896385 -0.3506505 0.5993971
8.9455375 0.1582294 -0.3113338 0.5415141 0.1818634 -0.3056896 0.5985259 0.1822149 -0.3507651 0.6042671
8.9760362 0.158451 -0.3114289 0.542504 0.1823696 -0.3056004 0.5984055 0.1875831 -0.3504316 0.6005734
9.0105497 0.1584356 -0.3114915 0.5422982 0.181704 -0.306111 0.598909 0.1842022 -0.3523676 0.6053595
9.0426806 0.1587008 -0.3115702 0.5432999 0.1819527 -0.3059106 0.5988846 0.1658028 -0.3492844 0.6235009
9.0771786 0.1587466 -0.3115348 0.5439824 0.1827947 -0.3053457 0.5982748 0.1910604 -0.35118 0.5988979
9.1096808 0.1587374 -0.3115309 0.5439 0.1830575 -0.3050193 0.5982448 0.1924303 -0.3501889 0.5999105
9.1510624 0.1586465 -0.3114948 0.5435688 0.1831977 -0.3050668 0.5984774 0.1907792 -0.3508285 0.598457
9.1810394 0.1586663 -0.3114671 0.5434868 0.1845838 -0.3043134 0.5977797 0.1864527 -0.3499329 0.6024554
9.2125412 0.158769 -0.3114343 0.5433527 0.183643 -0.30416 0.5985915 0.1864275 -0.3509147 0.6033249
9.245142 0.1587708 -0.3114185 0.5433219 0.1840088 -0.3037959 0.5980615 0.1917504 -0.3502106 0.6009684
9.2791207 0.158906 -0.3113289 0.5431824 0.1843622 -0.3036707 0.5980304 0.1929736 -0.3485979 0.596654
9.3118863 0.1590765 -0.3112445 0.5430094 0.1848689 -0.3034651 0.5977504 0.1875098 -0.3499421 0.6022955
9.3464726 0.1590999 -0.3111898 0.5428157 0.1840565 -0.3034111 0.5983803 0.1856589 -0.3533442 0.6118819
9.3794687 0.1591281 -0.3111497 0.5427811 0.1844621 -0.30211 0.5978397 0.1863086 -0.3480206 0.604415
9.415731 0.1593218 -0.3111171 0.5428211 0.1853709 -0.3013688 0.5974853 0.186561 -0.3494662 0.6040248
9.4457553 0.1596866 -0.3110211 0.5440922 0.1833537 -0.3025202 0.5984685 0.14692 -0.3376115 0.6273228
9.4793451 0.1598766 -0.3110737 0.5438924 0.1857774 -0.302684 0.5972779 0.1904768 -0.3471687 0.6032501
9.5123238 0.1604095 -0.3112159 0.5445194 0.185941 -0.3050983 0.6011224 0.1903511 -0.3486419 0.6034854
9.5434613 0.1604866 -0.3112395 0.5444525 0.1851199 -0.3043272 0.597717 0.1906705 -0.3485454 0.6026487
9.5764476 0.1606783 -0.3111554 0.5443488 0.185748 -0.30199 0.5973293 0.1841944 -0.3452758 0.6038832
9.6084495 0.1614511 -0.3108431 0.5449589 0.1878047 -0.3011902 0.6005462 0.1857492 -0.346168 0.6109443
9.6425119 0.1615582 -0.310787 0.5445757 0.1875808 -0.3029414 0.6005118 0.1903834 -0.3481117 0.6048892
